Time,PSEforecast,Load,ARIMALOAD,ARIMATD,ARIMATG
2023-03-22 21:00:00+01:00,22250.0,20721.275,22515.25150864436,20751.052073098614,20198.75349363717
2023-03-22 22:00:00+01:00,20350.0,19054.488,22949.12420706169,19127.93879629549,18652.30849418949
2023-03-22 23:00:00+01:00,19100.0,17843.525,23229.80465762583,18102.69925341035,17418.970861689188
2023-03-23 00:00:00+01:00,17350.0,16835.975,22914.518928360874,17811.715934265434,16521.180658893685
2023-03-23 01:00:00+01:00,16600.0,16298.5,23046.8676442721,17357.139837707124,16091.178401450075
2023-03-23 02:00:00+01:00,16200.0,16109.9,22981.49682343635,16996.335929868328,15759.693270925216
2023-03-23 03:00:00+01:00,16500.0,16077.188,22724.152182825943,17113.06481236582,15838.623926313228
2023-03-23 04:00:00+01:00,17000.0,16286.0,22296.537349849725,17483.963305336754,16211.55244120723
2023-03-23 05:00:00+01:00,18000.0,16830.963,21728.720900810367,18081.579483864818,16927.936882443646
2023-03-23 06:00:00+01:00,21300.0,19162.1,21061.680046519,20495.51677909477,19243.571302891112
2023-03-23 07:00:00+01:00,22550.0,21160.038,20340.71880782962,22303.054803523348,20981.802065941258
2023-03-23 08:00:00+01:00,23050.0,21835.475,19615.280205374605,22439.77075333221,21389.137075470324
2023-03-23 09:00:00+01:00,22950.0,21573.95,18933.29632045761,21981.21018411082,21152.562941906337
2023-03-23 10:00:00+01:00,22850.0,21302.325,18339.823400471392,21703.301004085515,20698.2893996314
2023-03-23 11:00:00+01:00,22850.0,21444.725,17872.665678208585,22476.138377021638,20800.107005201804
2023-03-23 12:00:00+01:00,23100.0,21667.8,17561.09754242238,22741.563178293014,20748.35296950736
2023-03-23 13:00:00+01:00,23250.0,21602.35,17423.168674010718,22444.4271293616,21137.0557852027
2023-03-23 14:00:00+01:00,22650.0,21563.013,17465.381782518147,22329.636653898837,20668.940677283626
2023-03-23 15:00:00+01:00,22400.0,21668.525,17681.89717842981,22031.952993622745,20848.313622171278
2023-03-23 16:00:00+01:00,22050.0,21628.8,18055.55532665924,21673.685216481575,21010.745470160324
2023-03-23 17:00:00+01:00,22400.0,21728.625,18558.861143744423,21881.221262780153,21258.61343801811
2023-03-23 18:00:00+01:00,23550.0,22444.288,19156.25190363984,22731.492021959748,22452.579339184984
2023-03-23 19:00:00+01:00,23550.0,22847.488,19806.38346832205,23016.096435575906,22694.3499994997
2023-03-23 20:00:00+01:00,23100.0,21997.113,20465.144512532323,22221.518628344747,22183.536810658665
2023-03-23 21:00:00+01:00,21750.0,20477.688,21088.506382842243,20507.46507309861,20583.660697952535
2023-03-23 22:00:00+01:00,19850.0,18883.825,21635.557559760487,18957.27579629549,18933.958728864072
2023-03-23 23:00:00+01:00,18500.0,17587.388,22071.094994886927,17846.562253410346,17551.830470081426
2023-03-24 00:00:00+01:00,17200.0,16757.65,22001.91349666191,16803.25118213581,16557.200404163475
2023-03-24 01:00:00+01:00,16450.0,16281.15,22164.33190229897,16278.739947298753,16093.907940587305
2023-03-24 02:00:00+01:00,16200.0,15962.075,22143.35300948729,16215.789519699047,15867.94723805725
2023-03-24 03:00:00+01:00,16350.0,15926.375,21943.22758776224,16101.609955347529,15871.54915061982
2023-03-24 04:00:00+01:00,16650.0,16303.775,21580.32766477708,16306.065798343378,16222.39277739732
2023-03-24 05:00:00+01:00,17900.0,16848.688,21081.33422580153,16980.166482928904,17027.92287194306
2023-03-24 06:00:00+01:00,21200.0,19081.038,20481.75271820524,19083.088913322903,19102.18189532369
2023-03-24 07:00:00+01:00,22450.0,21074.563,19823.064311935315,21128.713490552258,20898.72451376671
2023-03-24 08:00:00+01:00,22950.0,21714.088,19150.139103827565,21795.040456719882,21283.479556984545
2023-03-24 09:00:00+01:00,22900.0,21657.525,18507.97417410504,21410.141495772066,20890.4723023979
2023-03-24 10:00:00+01:00,22900.0,21461.463,17938.86364395972,21028.39607548871,20320.111165959384
2023-03-24 11:00:00+01:00,22950.0,21744.85,17479.49114828234,22776.263377021634,20476.850210130342
2023-03-24 12:00:00+01:00,23200.0,21681.238,17158.68444177312,22755.001178293012,20475.270793807835
2023-03-24 13:00:00+01:00,23300.0,21561.363,16995.53998372726,22403.440129361603,20484.05954916535
2023-03-24 14:00:00+01:00,22600.0,21427.05,16998.3755477404,22193.673653898833,20326.323820551403
2023-03-24 15:00:00+01:00,22350.0,21427.513,17164.299261601504,21790.940993622742,20413.123961081976
2023-03-24 16:00:00+01:00,22150.0,21417.125,17479.625125047616,21462.010216481576,20442.490891081667
2023-03-24 17:00:00+01:00,22450.0,21448.063,17920.926963343834,21600.65926278015,20655.58884775071
2023-03-24 18:00:00+01:00,23450.0,22130.738,18456.78183661145,22417.94202195975,21586.43428727233
2023-03-24 19:00:00+01:00,23450.0,22389.825,19049.97188489457,22558.43343557591,21786.514578627128
2023-03-24 20:00:00+01:00,23000.0,21832.175,19660.0724167998,22056.58062834475,21065.538584062386
2023-03-24 21:00:00+01:00,21650.0,20080.288,20246.183059555384,20110.06507309861,19552.0033345177
2023-03-24 22:00:00+01:00,19750.0,18570.625,20769.66874184598,18644.07579629549,17954.82967263977
2023-03-24 23:00:00+01:00,18400.0,17412.925,21196.687643678462,17672.099253410346,16782.05698189906
2023-03-25 00:00:00+01:00,17400.0,16356.975,21626.828618700554,16121.901962247312,15808.666137964157
2023-03-25 01:00:00+01:00,16850.0,15853.825,21712.84911261264,15515.972271305674,15224.858249321338
2023-03-25 02:00:00+01:00,16450.0,15466.963,21635.08096031236,15143.258285246957,14973.030402579348
2023-03-25 03:00:00+01:00,16450.0,15344.05,21398.78864156948,14920.388140653238,14841.77901742501
2023-03-25 04:00:00+01:00,16500.0,15521.7,21024.336675751656,14990.406113832663,14914.585210395291
2023-03-25 05:00:00+01:00,16650.0,15302.588,20537.24795944117,14723.531536957427,14910.392507925644
2023-03-25 06:00:00+01:00,17950.0,15949.413,19973.04628788275,15319.178904113762,15369.161220091884
2023-03-25 07:00:00+01:00,19150.0,17141.075,19369.523695309163,16849.67736756132,16745.65088969347
2023-03-25 08:00:00+01:00,19900.0,18350.4,18768.29710456169,17878.660042057523,17539.018095664906
2023-03-25 09:00:00+01:00,20250.0,18807.4,18208.72907145968,18471.323399283094,17789.415070284747
2023-03-25 10:00:00+01:00,20300.0,18935.913,17727.89995293487,18759.34683999383,17716.965065947115
2023-03-25 11:00:00+01:00,20450.0,18931.838,17356.15685028243,19963.251377021632,17630.56033556051
2023-03-25 12:00:00+01:00,20500.0,18851.3,17116.79452615465,19925.06317829301,17532.491058437754
2023-03-25 13:00:00+01:00,20150.0,18751.075,17023.362726246454,19593.152129361606,17385.960165990226
2023-03-25 14:00:00+01:00,19600.0,18671.938,17079.912996752628,19438.561653898832,17021.814780787674
2023-03-25 15:00:00+01:00,19300.0,18110.675,17280.10095437611,18474.10299362274,17002.948154850612
2023-03-25 16:00:00+01:00,19300.0,18270.2,17608.393678404114,18315.085216481577,17173.869154115055
2023-03-25 17:00:00+01:00,19400.0,18426.95,18040.76599837453,18579.546262780153,17470.57596971717
2023-03-25 18:00:00+01:00,20450.0,19101.4,18546.82130605716,19388.604021959745,18497.208411699452
2023-03-25 19:00:00+01:00,20450.0,19646.55,19091.615626692663,19815.158435575908,18631.3911945988
2023-03-25 20:00:00+01:00,20000.0,19111.175,19638.29662402847,19335.580628344753,17918.36623467842
2023-03-25 21:00:00+01:00,18950.0,17948.975,20150.399628966465,17978.75207309861,16810.42461637833
2023-03-25 22:00:00+01:00,17850.0,16754.713,20594.41781768198,16828.163796295492,15790.31920599719
2023-03-25 23:00:00+01:00,16650.0,15577.675,20941.86791498035,15836.84925341035,14625.940334418217
2023-03-26 00:00:00+01:00,14694.0,14729.325,18560.507370554293,14332.601787499096,13783.137140468756
2023-03-26 01:00:00+01:00,14134.0,13977.538,18813.407333218667,13777.130635626527,13158.032720821926
2023-03-26 03:00:00+02:00,13677.0,13756.963,18913.98432732509,13389.301027837553,12910.74287292242
2023-03-26 04:00:00+02:00,13648.0,13737.788,18856.1969928766,13315.756069286508,12851.272638834305
2023-03-26 05:00:00+02:00,13649.0,13795.2,18647.94929344755,13533.859068016856,12988.894345584955
2023-03-26 06:00:00+02:00,14186.0,13860.888,18304.368616926884,13271.143983508902,12945.892064232274
2023-03-26 07:00:00+02:00,14847.0,14253.35,17851.429402765447,13631.380932447291,13118.587075292942
2023-03-26 08:00:00+02:00,15496.0,14967.45,17320.326205170666,14394.478993494477,14083.32112655821
2023-03-26 09:00:00+02:00,16382.0,15977.675,16748.255886132563,15577.348591275662,14867.762381135286
2023-03-26 10:00:00+02:00,17341.0,16747.975,16173.519844949851,16264.627120803494,15347.111226578496
2023-03-26 11:00:00+02:00,17429.0,17491.675,15634.785603425356,17315.108839993827,15483.605209167994
2023-03-26 12:00:00+02:00,17394.0,17567.863,15167.060228081657,18599.27637702163,15529.31087195678
2023-03-26 13:00:00+02:00,17383.0,17156.988,14800.558629296858,18230.751178293012,15547.52261812217
2023-03-26 14:00:00+02:00,17228.0,16687.388,14557.870123625074,17529.465129361608,15527.66097923143
2023-03-26 15:00:00+02:00,16894.0,16348.638,14453.287594620464,17115.261653898837,15351.028113435963
2023-03-26 16:00:00+02:00,16827.0,16264.5,14491.430425056808,16627.927993622736,15126.346249405868
2023-03-26 17:00:00+02:00,17071.0,16527.975,14667.535142637082,16572.86021648157,15267.342008155145
2023-03-26 18:00:00+02:00,17920.0,16724.688,14967.575985538107,16877.284262780147,15810.94081197011
2023-03-26 19:00:00+02:00,19188.0,18328.413,15369.623508375518,18615.617021959744,17217.75104572577
2023-03-26 20:00:00+02:00,18867.0,18720.713,15845.215718531335,18889.321435575912,17681.39089541082
2023-03-26 21:00:00+02:00,17848.0,17950.438,16361.52992330464,18174.843628344748,17228.428084957774
2023-03-26 22:00:00+02:00,16954.0,17024.15,16883.503723062422,17053.92707309861,16239.270971346547
2023-03-26 23:00:00+02:00,15990.0,15960.888,17376.312260333194,16034.338796295495,15372.955680091021
2023-03-27 00:00:00+02:00,15339.0,15024.675,16563.74475965816,15111.088983637104,14411.939314871122
2023-03-27 01:00:00+02:00,14657.0,14550.325,16976.754321992525,14485.846784711293,13730.101661320665
2023-03-27 02:00:00+02:00,14311.0,14336.488,17296.37031364536,14060.974027149958,13417.078282393028
2023-03-27 03:00:00+02:00,14462.0,14386.613,17505.133176938114,13977.950281412563,13327.34466735514
2023-03-27 04:00:00+02:00,14986.0,14857.025,17589.170806088867,14084.00101128067,13364.989513190832
2023-03-27 05:00:00+02:00,16420.0,15993.338,17546.30446831464,14544.39498664076,13844.633921665303
2023-03-27 06:00:00+02:00,19808.0,18682.15,17380.324619049352,15515.0587977002,14693.87273661826
2023-03-27 07:00:00+02:00,21789.0,20911.8,17105.14222348813,18620.847278093537,17598.26859360031
2023-03-27 08:00:00+02:00,23144.0,22084.15,16740.154208144184,20541.78476814468,19740.902080251613
2023-03-27 09:00:00+02:00,23257.0,22379.675,16311.658001856536,21769.710054883304,20686.315345261693
2023-03-27 10:00:00+02:00,22977.0,22272.113,15848.781077981126,21924.788527554832,20542.28955506058
2023-03-27 11:00:00+02:00,23238.0,22633.05,15383.235651227513,22456.483839993827,20377.90830144227
2023-03-27 12:00:00+02:00,23379.0,22620.938,14945.79235460688,23652.35137702163,20388.233387805823
2023-03-27 13:00:00+02:00,23449.0,22438.538,14565.33029463478,23512.301178293015,20445.44000933444
2023-03-27 14:00:00+02:00,22989.0,22054.575,14266.090625938074,22896.652129361613,20601.846690252685
2023-03-27 15:00:00+02:00,22650.0,21843.9,14066.811996631908,22610.523653898832,20483.61977455556
2023-03-27 16:00:00+02:00,22564.0,21546.25,13979.040233327538,21909.67799362274,20359.96416223026
2023-03-27 17:00:00+02:00,22725.0,21362.075,14006.895644390725,21406.960216481573,20131.61588023879
2023-03-27 18:00:00+02:00,23223.0,21566.713,14146.58786938829,21719.309262780152,20285.713731324133
2023-03-27 19:00:00+02:00,24192.0,22720.063,14387.057382544996,23007.267021959742,21231.122085468654
2023-03-27 20:00:00+02:00,23865.0,22949.075,14710.623442143007,23117.683435575917,21482.462504545914
2023-03-27 21:00:00+02:00,22162.0,21418.038,15094.430892912844,21642.44362834475,20740.94785718627
2023-03-27 22:00:00+02:00,20579.0,19825.3,15511.927318665126,19855.077073098608,19208.786881223565
2023-03-27 23:00:00+02:00,19231.0,18547.425,15934.791789120947,18620.87579629549,17699.14535302098
2023-03-28 00:00:00+02:00,18450.0,17336.413,22157.7668948058,17155.653113941786,16348.240292584705
2023-03-28 01:00:00+02:00,17850.0,16691.475,21961.74471141445,16358.753012744477,15375.986581554176
2023-03-28 02:00:00+02:00,17500.0,16406.463,21659.967786363894,15899.56750837644,14902.676449715105
2023-03-28 03:00:00+02:00,17600.0,16337.675,21273.79234405862,15837.487067513535,14719.82114369552
2023-03-28 04:00:00+02:00,18350.0,16705.3,20830.7470290796,16328.512493166076,14744.876675650883
2023-03-28 05:00:00+02:00,19850.0,17751.638,20360.88528804831,17366.52837718972,15156.419791520593
2023-03-28 06:00:00+02:00,22550.0,20096.35,19896.1737849404,19723.806223355266,15750.47869956165
2023-03-28 07:00:00+02:00,24150.0,22160.925,19467.24470453968,21555.81159371499,18266.944355485433
2023-03-28 08:00:00+02:00,24800.0,22848.763,19102.24419222461,22681.345960170434,20326.10718070996
2023-03-28 09:00:00+02:00,24800.0,23010.6,18824.308527682253,23026.748679306616,21347.961901033254
2023-03-28 10:00:00+02:00,24650.0,22788.4,18650.640966436906,22892.25539831887,21243.444099644206
2023-03-28 11:00:00+02:00,24650.0,22835.363,18591.034755614368,22658.796839993825,21036.378027168426
2023-03-28 12:00:00+02:00,24850.0,22764.825,18647.677184200915,23796.238377021633,21360.469175900227
2023-03-28 13:00:00+02:00,25050.0,22860.225,18814.862503043863,23933.988178293013,21395.837498623852
2023-03-28 14:00:00+02:00,24350.0,22550.763,19079.709236236,23392.840129361615,21495.61944279415
2023-03-28 15:00:00+02:00,23900.0,22235.825,19422.9692818834,23002.44865389883,21069.79495918507
2023-03-28 16:00:00+02:00,23550.0,22159.088,19820.542777845552,22522.51599362274,20664.953732276586
2023-03-28 17:00:00+02:00,23400.0,22005.263,20245.05859887594,22050.14821648157,20598.886386379876
2023-03-28 18:00:00+02:00,23600.0,22304.613,20667.83072223946,22457.209262780154,20837.7157722481
2023-03-28 19:00:00+02:00,24750.0,23220.975,21060.72561033353,23508.179021959742,21631.569756523593
2023-03-28 20:00:00+02:00,24700.0,23567.313,21398.076866087704,23735.921435575914,21972.960713516204
2023-03-28 21:00:00+02:00,23450.0,22038.3,21658.3144697864,22262.70562834475,21194.523542218853
2023-03-28 22:00:00+02:00,21450.0,20505.238,21825.36599707853,20535.015073098606,19728.370297000965
2023-03-28 23:00:00+02:00,20100.0,19107.613,21889.61299904004,19181.063796295497,18154.29886880715
2023-03-29 00:00:00+02:00,18550.0,17910.863,24241.61594079098,17622.530687566366,16573.867046272506
2023-03-29 01:00:00+02:00,17750.0,17498.888,24166.57406742428,16927.691792959577,15610.739281733862
2023-03-29 02:00:00+02:00,17450.0,17247.713,23910.333773966795,16731.135670731222,15270.033882498235
2023-03-29 03:00:00+02:00,17500.0,17133.275,23490.31475360986,16585.564485705214,14956.430814669671
2023-03-29 04:00:00+02:00,18050.0,17558.313,22939.26991789184,16835.00269149277,14826.548158625854
2023-03-29 05:00:00+02:00,19200.0,18552.4,22294.33124133788,17908.77560293852,15323.734937771991
2023-03-29 06:00:00+02:00,22150.0,20873.188,21601.253601468,20382.245346134616,16084.451459920685
2023-03-29 07:00:00+02:00,23450.0,22687.325,20905.913922181782,22451.494945796716,18550.78369714265
2023-03-29 08:00:00+02:00,24100.0,23517.388,20255.457897371434,22897.894187288413,20336.03517227901
2023-03-29 09:00:00+02:00,24200.0,23013.325,19691.82218023305,22589.48672289505,20944.69564703056
2023-03-29 10:00:00+02:00,23800.0,22230.525,19251.637466042528,22343.22695304878,20848.053433234552
2023-03-29 11:00:00+02:00,23800.0,21817.825,18961.812039907072,21641.258839993825,20277.036007715094
2023-03-29 12:00:00+02:00,23750.0,21348.288,18839.52374872447,22379.701377021633,20079.79878066764
2023-03-29 13:00:00+02:00,24100.0,21101.263,18889.95156677102,22175.026178293017,20127.142953114268
2023-03-29 14:00:00+02:00,23450.0,20943.65,19107.137158242,21785.727129361614,20477.15652318063
2023-03-29 15:00:00+02:00,23250.0,20889.275,19473.76422613125,21655.898653898832,20059.527210658543
2023-03-29 16:00:00+02:00,22900.0,21163.75,19963.1247683053,21527.17799362274,19957.784867841194
2023-03-29 17:00:00+02:00,22700.0,21584.888,20540.552991784305,21629.77321648157,20115.751343171603
2023-03-29 18:00:00+02:00,23000.0,21704.013,21166.253701431106,21856.60926278015,20360.264224157632
2023-03-29 19:00:00+02:00,24400.0,22882.113,21797.72611778314,23169.317021959745,21326.567907878198
2023-03-29 20:00:00+02:00,24350.0,22987.175,22392.88092441498,23155.78343557591,21510.62657610395
2023-03-29 21:00:00+02:00,23050.0,21529.113,22912.643806153104,21753.51862834475,20929.186086187194
2023-03-29 22:00:00+02:00,21050.0,19932.4,23323.65967981737,19962.177073098606,19304.053743606175
2023-03-29 23:00:00+02:00,19700.0,18613.45,23600.301338692178,18686.900796295497,17587.107999107215
2023-03-30 00:00:00+02:00,17450.0,17350.6,22393.3225536316,17763.106862680525,16319.658677790176
2023-03-30 01:00:00+02:00,16750.0,16751.513,22545.253908061903,17334.721737089054,15365.174958215292
2023-03-30 02:00:00+02:00,16400.0,16457.35,22536.663812852606,16970.41329777927,14881.273409357287
2023-03-30 03:00:00+02:00,16500.0,16487.188,22371.505528764454,16937.149182138666,14639.077849499177
2023-03-30 04:00:00+02:00,17150.0,16826.288,22062.747594347416,17364.321257473475,14555.658183431964
2023-03-30 05:00:00+02:00,18550.0,17684.638,21633.70480733195,18100.636994773944,14818.492941172799
2023-03-30 06:00:00+02:00,21200.0,20006.963,21114.5239054962,20281.929685042498,15411.347104694909
2023-03-30 07:00:00+02:00,22600.0,21880.175,20541.50509969564,21912.519537043187,17688.132439946898
2023-03-30 08:00:00+02:00,23050.0,22834.338,19953.45320272045,22866.08887449591,19640.94447266391
2023-03-30 09:00:00+02:00,23050.0,22770.175,19389.94102059175,22462.841692463433,20370.967526618933
2023-03-30 10:00:00+02:00,22800.0,22245.663,18887.95632457392,21585.43434145664,20151.856464679342
2023-03-30 11:00:00+02:00,22900.0,22156.763,18480.03472369713,21980.19683999382,19825.50179023787
2023-03-30 12:00:00+02:00,22900.0,21870.3,18191.72810754977,22901.713377021635,19928.145012837507
2023-03-30 13:00:00+02:00,23150.0,22471.75,18040.36189469066,23545.513178293022,20206.006259740712
2023-03-30 14:00:00+02:00,22800.0,22049.125,18033.74284841078,22891.202129361613,20177.71229183704
2023-03-30 15:00:00+02:00,22450.0,22028.888,18170.008271989023,22795.51165389883,20083.6158324571
2023-03-30 16:00:00+02:00,22100.0,21894.988,18437.73736741292,22258.41599362274,20154.5147338491
2023-03-30 17:00:00+02:00,21850.0,21749.088,18817.0000355596,21793.973216481572,20169.442697073166
2023-03-30 18:00:00+02:00,22250.0,21645.35,19280.71637183308,21797.946262780155,20301.39692458592
2023-03-30 19:00:00+02:00,23100.0,22337.638,19796.658638325127,22624.842021959743,20962.58955528797
2023-03-30 20:00:00+02:00,23000.0,22377.963,20329.61494906292,22546.57143557591,21336.08402730849
2023-03-30 21:00:00+02:00,21750.0,20847.6,20843.833827826427,21072.00562834475,20539.924271704098
2023-03-30 22:00:00+02:00,19850.0,19298.513,21305.37262518817,19328.290073098604,19047.842243961586
2023-03-30 23:00:00+02:00,18500.0,17983.075,21684.360381282688,18056.525796295497,17400.08813607689
2023-03-31 00:00:00+02:00,17300.0,16893.963,22016.33304256622,16699.15552025126,16056.889658265263
2023-03-31 01:00:00+02:00,16800.0,16386.175,22041.09396676536,16308.020635916357,15318.266043929541
2023-03-31 02:00:00+02:00,16450.0,16089.613,21913.15046952633,16105.9944788006,14884.625152599616
2023-03-31 03:00:00+02:00,16450.0,16113.175,21644.121461123286,16037.185760753537,14475.077697512539
2023-03-31 04:00:00+02:00,17200.0,16409.175,21253.776969219365,16405.45392088611,14400.315207900712
2023-03-31 05:00:00+02:00,18600.0,17200.213,20770.39513638416,17464.557603511428,14867.439866979188
2023-03-31 06:00:00+02:00,21400.0,19434.025,20227.375987330764,19818.71288010386,15447.725519897569
2023-03-31 07:00:00+02:00,22800.0,21160.4,19662.04218545584,21624.463175054138,17591.198831553338
2023-03-31 08:00:00+02:00,23250.0,21879.638,19112.22287332969,22604.740023745057,19552.933407914166
2023-03-31 09:00:00+02:00,23200.0,21964.05,18614.40655475751,22534.176144901954,20280.392544192444
2023-03-31 10:00:00+02:00,22950.0,21607.45,18200.79123248628,22242.93020755567,20252.145976594864
2023-03-31 11:00:00+02:00,23100.0,21497.313,17897.63457050503,21320.746839993823,19969.18148300488
2023-03-31 12:00:00+02:00,23000.0,21676.238,17723.266264043214,22707.65137702164,20227.617360444823
2023-03-31 13:00:00+02:00,23250.0,21621.163,17687.261274677283,22694.926178293023,20249.79250517624
2023-03-31 14:00:00+02:00,22800.0,21705.275,17789.735521581413,22547.35212936161,20151.612262846975
2023-03-31 15:00:00+02:00,22450.0,21320.463,18021.656281441305,22087.086653898827,19932.705898307966
2023-03-31 16:00:00+02:00,22050.0,21456.988,18365.4616810894,21820.415993622744,19914.621469409038
2023-03-31 17:00:00+02:00,21800.0,21286.25,18796.47055777936,21331.135216481573,19987.559784598518
2023-03-31 18:00:00+02:00,22250.0,21403.5,19284.55996940254,21556.096262780153,20034.00684694829
2023-03-31 19:00:00+02:00,23100.0,22159.388,19796.32262497685,22446.592021959743,20634.69080349474
2023-03-31 20:00:00+02:00,22950.0,22176.663,20297.29384891799,22345.27143557591,20881.19837716477
2023-03-31 21:00:00+02:00,21650.0,20811.538,20754.302991181,21035.943628344754,20404.140855404086
2023-03-31 22:00:00+02:00,19800.0,19257.738,21137.62953007921,19287.515073098602,18662.01199393128
2023-03-31 23:00:00+02:00,18450.0,17966.613,21422.95064059404,18040.063796295493,17073.213565515147
2023-04-01 00:00:00+02:00,16850.0,16766.875,22191.13295432876,16982.010301944993,15880.711224314022
2023-04-01 01:00:00+02:00,16250.0,16227.85,22239.114934269288,16231.304374996047,14921.887883169506
2023-04-01 02:00:00+02:00,15750.0,15713.788,22124.628618541232,15890.40526744633,14449.711916849434
2023-04-01 03:00:00+02:00,15700.0,15637.8,21855.9042640128,15827.757562278453,13966.873006212527
2023-04-01 04:00:00+02:00,15800.0,15688.75,21455.000446790946,16017.616269571085,13816.694132000179
2023-04-01 05:00:00+02:00,15750.0,15731.063,20949.42927785504,16589.683316866147,14089.079424641586
2023-04-01 06:00:00+02:00,17550.0,16267.588,20375.56315875399,18040.153711554773,13893.64555858618
2023-04-01 07:00:00+02:00,18850.0,17223.625,19771.8959989288,18161.773727193242,14447.062940860065
2023-04-01 08:00:00+02:00,19700.0,18580.8,19179.74454479114,18060.17326373744,15618.514049342786
2023-04-01 09:00:00+02:00,20150.0,19321.3,18637.8447222305,18695.817572505384,16919.83862405174
2023-04-01 10:00:00+02:00,20350.0,19448.788,18181.865183863163,18834.758800985386,17393.7026685331
2023-04-01 11:00:00+02:00,20450.0,19544.325,17840.46065633032,19367.758839993825,17431.69894402475
2023-04-01 12:00:00+02:00,20450.0,19639.638,17634.755876235293,20671.051377021642,17413.98662694821
2023-04-01 13:00:00+02:00,20450.0,19392.325,17576.052905736757,20466.088178293023,17422.41312448127
2023-04-01 14:00:00+02:00,20000.0,18993.613,17666.03363914115,19835.69012936161,17332.71839264404
2023-04-01 15:00:00+02:00,19550.0,18836.05,17896.176116274648,19602.67365389883,17166.233201327737
2023-04-01 16:00:00+02:00,19300.0,18702.475,18248.982448491646,19065.902993622738,16597.427902291434
2023-04-01 17:00:00+02:00,19300.0,18802.088,18698.898581683643,18846.973216481572,16842.625870744294
2023-04-01 18:00:00+02:00,20000.0,19040.338,19214.454455898267,19192.934262780152,17004.048531884888
2023-04-01 19:00:00+02:00,20250.0,19567.563,19760.21204487651,19854.76702195974,17594.554677060572
2023-04-01 20:00:00+02:00,20000.0,19633.85,20299.38104952317,19802.45843557591,18137.78421339619
2023-04-01 21:00:00+02:00,18900.0,18538.363,20796.13908256537,18762.768628344755,17684.574951499446
2023-04-01 22:00:00+02:00,17650.0,17449.113,21218.12056844024,17478.8900730986,16521.659632519968
2023-04-01 23:00:00+02:00,16550.0,16123.838,21538.42155748332,16197.288796295496,15247.054265993838
2023-04-02 00:00:00+02:00,15550.0,15100.275,19148.869428511352,14610.384996485862,14085.328895001863
2023-04-02 01:00:00+02:00,14900.0,14439.588,19398.009561696235,14290.712861207932,13280.673244213647
2023-04-02 02:00:00+02:00,14600.0,13923.975,19486.10790443086,13541.642591328688,12512.529541871521
2023-04-02 03:00:00+02:00,14600.0,13873.65,19407.96228999346,13647.221171588446,12249.73369159508
2023-04-02 04:00:00+02:00,14650.0,13828.888,19173.109326098416,13818.58997883239,12247.89007481925
2023-04-02 05:00:00+02:00,15150.0,14101.788,18798.45133277553,13758.486628186642,12346.050929725292
2023-04-02 06:00:00+02:00,16050.0,14168.3,18312.18287253234,14598.51783743085,12393.500687962407
2023-04-02 07:00:00+02:00,16950.0,15027.175,17747.68533154723,15319.539150333221,12746.682215868856
2023-04-02 08:00:00+02:00,18150.0,16202.5,17144.4256323335,16218.912893592156,13479.861093305823
2023-04-02 09:00:00+02:00,18850.0,17340.913,16542.70225122667,16780.275193735342,14527.903806704391
2023-04-02 10:00:00+02:00,19300.0,18001.788,15982.938828101813,17241.030365365048,15278.348888313567
2023-04-02 11:00:00+02:00,19350.0,18175.05,15501.41749055884,17998.483839993827,15985.686393346567
2023-04-02 12:00:00+02:00,19350.0,18471.5,15129.169970856312,19502.913377021647,16082.442410933705
2023-04-02 13:00:00+02:00,19350.0,18395.375,14889.018693144377,19469.13817829302,15706.48404971687
2023-04-02 14:00:00+02:00,18950.0,18066.763,14794.962218788363,18908.840129361608,15215.664200412213
2023-04-02 15:00:00+02:00,18500.0,17738.725,14850.77768821286,18505.34865389883,14843.432326349131
2023-04-02 16:00:00+02:00,18350.0,17618.863,15050.41513709546,17982.29099362274,14781.10643209065
2023-04-02 17:00:00+02:00,18600.0,17708.313,15378.180643453368,17753.19821648157,15076.64127081122
2023-04-02 18:00:00+02:00,19100.0,18236.313,15810.236125006786,18388.909262780147,15251.007777070956
2023-04-02 19:00:00+02:00,20050.0,19062.575,16316.082533045395,19349.779021959737,16824.08069616618
2023-04-02 20:00:00+02:00,20050.0,19328.388,16860.884145761775,19496.99643557591,17239.205427799254
2023-04-02 21:00:00+02:00,19500.0,18447.1,17407.711314838718,18671.50562834475,16498.19048840297
2023-04-02 22:00:00+02:00,18650.0,17527.625,17920.1486851411,17557.402073098598,15548.653942196226
2023-04-02 23:00:00+02:00,17700.0,16400.45,18364.619943462367,16473.9007962955,14457.50679088778
2023-04-03 00:00:00+02:00,16050.0,15581.525,18368.76999107924,14785.092970458963,13568.86981743499
2023-04-03 01:00:00+02:00,15350.0,15092.888,18722.07632108932,14442.234706531617,13133.777650532506
2023-04-03 02:00:00+02:00,15200.0,14986.8,18939.321632447827,14411.021361766803,12872.166857945722
2023-04-03 03:00:00+02:00,15450.0,15107.175,19006.220069238378,14580.753588514248,12885.402793264695
2023-04-03 04:00:00+02:00,16200.0,15475.238,18922.431553042763,14978.087204795802,13403.70720637697
2023-04-03 05:00:00+02:00,17950.0,16547.813,18694.67114241432,16285.744647908507,14574.588642547547
2023-04-03 06:00:00+02:00,21250.0,19329.425,18341.454882894766,18934.73388600589,17215.465500125807
